,Splicing Gene,phenotype,Expression Gene,Pearson R,event_id,modality,gene_name,Correlation Direction
225171,SUGT1,MN,ENSG00000198690,0.55937030236,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,FAN1,(+) Positive
225179,SUGT1,MN,ENSG00000198720,0.584771179014,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,ANKRD13B,(+) Positive
225188,SUGT1,MN,ENSG00000198740,0.517909768549,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,ZNF652,(+) Positive
225189,SUGT1,MN,ENSG00000198742,0.617325356009,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,SMURF1,(+) Positive
225192,SUGT1,MN,ENSG00000198752,0.511151477499,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,CDC42BPB,(+) Positive
225274,SUGT1,MN,ENSG00000203279,0.53463646717,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,RP11-498P14.5,(+) Positive
225317,SUGT1,MN,ENSG00000203705,0.566464383037,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,TATDN3,(+) Positive
225350,SUGT1,MN,ENSG00000204118,0.56024932676,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,NAP1L6,(+) Positive
225417,SUGT1,MN,ENSG00000204576,0.506431560952,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,PRR3,(+) Positive
225501,SUGT1,MN,ENSG00000205571,0.545253364877,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,SMN2,(+) Positive
225524,SUGT1,MN,ENSG00000205922,0.57368711373,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,ONECUT3,(+) Positive
225604,SUGT1,MN,ENSG00000213462,0.546253537586,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,ERV3-1,(+) Positive
225617,SUGT1,MN,ENSG00000213619,-0.574657015118,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,NDUFS3,(-) Negative
225639,SUGT1,MN,ENSG00000213903,0.560308188954,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,LTB4R,(+) Positive
225679,SUGT1,MN,ENSG00000214293,0.502258538961,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,RSBN1L-AS1,(+) Positive
225722,SUGT1,MN,ENSG00000214942,0.559779788095,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,AC113167.1,(+) Positive
225726,SUGT1,MN,ENSG00000215014,0.613444226321,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,AL645728.1,(+) Positive
225785,SUGT1,MN,ENSG00000219445,0.511999794445,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,RP11-3B12.3,(+) Positive
225793,SUGT1,MN,ENSG00000221817,0.509413200483,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,RP11-137L10.6,(+) Positive
225798,SUGT1,MN,ENSG00000221845,0.642243253536,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,C7orf65,(+) Positive
225867,SUGT1,MN,ENSG00000224116,0.523460301135,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,INHBA-AS1,(+) Positive
225889,SUGT1,MN,ENSG00000224660,0.629663845079,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,SH3BP5-AS1,(+) Positive
225924,SUGT1,MN,ENSG00000225205,0.575326032971,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,AC093818.1,(+) Positive
225931,SUGT1,MN,ENSG00000225361,0.520378350334,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,PPP1R26-AS1,(+) Positive
225993,SUGT1,MN,ENSG00000226438,0.52167852477,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,RP11-420K8.1,(+) Positive
226011,SUGT1,MN,ENSG00000226746,0.606637682353,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,SMCR5,(+) Positive
226076,SUGT1,MN,ENSG00000227848,0.645779829402,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,SUCLA2-AS1,(+) Positive
226083,SUGT1,MN,ENSG00000228005,0.519605015489,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,AC020743.2,(+) Positive
226115,SUGT1,MN,ENSG00000228423,0.521513745881,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,RP4-633I8.4,(+) Positive
226167,SUGT1,MN,ENSG00000229276,0.585114590746,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,REV3L-IT1,(+) Positive
226210,SUGT1,MN,ENSG00000230055,0.610926061625,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,CISD3,(+) Positive
226251,SUGT1,MN,ENSG00000230857,0.533289954408,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,RP11-318K12.2,(+) Positive
226273,SUGT1,MN,ENSG00000231312,0.506716502396,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,AC007246.3,(+) Positive
226275,SUGT1,MN,ENSG00000231336,0.514508533519,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,AC017006.3,(+) Positive
226283,SUGT1,MN,ENSG00000231527,0.543759175677,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,RP11-374M1.2,(+) Positive
226375,SUGT1,MN,ENSG00000232930,0.678725724602,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,AC083864.3,(+) Positive
226427,SUGT1,MN,ENSG00000233825,0.536653081781,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,RP11-135A24.4,(+) Positive
226491,SUGT1,MN,ENSG00000234961,-0.520379868325,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,RP11-124N14.3,(-) Negative
226512,SUGT1,MN,ENSG00000235200,0.503296827277,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,RP4-763G1.2,(+) Positive
226514,SUGT1,MN,ENSG00000235257,0.532332440328,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,AC093415.2,(+) Positive
226519,SUGT1,MN,ENSG00000235300,0.503657638312,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,AC090627.1,(+) Positive
226530,SUGT1,MN,ENSG00000235477,0.53567735087,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,RP11-122G18.5,(+) Positive
226591,SUGT1,MN,ENSG00000236537,0.517377274629,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,RP11-732M18.3,(+) Positive
226608,SUGT1,MN,ENSG00000236782,0.605409367154,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,RP11-96L14.7,(+) Positive
226649,SUGT1,MN,ENSG00000237389,0.536687496711,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,RP11-402L1.4,(+) Positive
226653,SUGT1,MN,ENSG00000237440,0.512890400494,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,ZNF737,(+) Positive
226766,SUGT1,MN,ENSG00000241180,0.503317423393,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,RP11-54O7.2,(+) Positive
226776,SUGT1,MN,ENSG00000241360,0.517152988879,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,PDXP,(+) Positive
226871,SUGT1,MN,ENSG00000243819,0.555261756801,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,RN7SL832P,(+) Positive
226912,SUGT1,MN,ENSG00000245281,0.618954789876,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,CTD-2547L16.1,(+) Positive
226952,SUGT1,MN,ENSG00000246394,0.757728625309,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,RP11-386I8.6,(+) Positive
226970,SUGT1,MN,ENSG00000247081,0.50720702006,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,RP11-318M2.2,(+) Positive
227040,SUGT1,MN,ENSG00000248634,0.563164289355,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,CTC-573M9.1,(+) Positive
227056,SUGT1,MN,ENSG00000249057,0.652788911115,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,MAST4-IT1,(+) Positive
227064,SUGT1,MN,ENSG00000249242,0.621206051263,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,TMEM150C,(+) Positive
227077,SUGT1,MN,ENSG00000249459,0.509452302876,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,ZNF286B,(+) Positive
227108,SUGT1,MN,ENSG00000249846,0.521269592447,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,RP11-77P16.4,(+) Positive
227144,SUGT1,MN,ENSG00000250366,0.513734949829,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,LINC00617,(+) Positive
227206,SUGT1,MN,ENSG00000251363,0.544896424736,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,RP11-129M6.1,(+) Positive
227271,SUGT1,MN,ENSG00000253507,0.534044076289,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,CTD-2501M5.1,(+) Positive
227394,SUGT1,MN,ENSG00000254772,-0.50069587819,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,EEF1G,(-) Negative
227411,SUGT1,MN,ENSG00000254936,0.512261120582,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,AF131215.3,(+) Positive
227434,SUGT1,MN,ENSG00000255090,0.555644125457,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,RP11-820L6.1,(+) Positive
227544,SUGT1,MN,ENSG00000257022,0.511038765126,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,RP11-729I10.2,(+) Positive
227565,SUGT1,MN,ENSG00000257268,0.524361689644,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,RP1-74B13.2,(+) Positive
227796,SUGT1,MN,ENSG00000259595,0.531825061009,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,RP11-516C1.1,(+) Positive
227849,SUGT1,MN,ENSG00000259967,0.540395920673,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,RP11-2E17.2,(+) Positive
227856,SUGT1,MN,ENSG00000260006,0.570931249244,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,RP11-469M7.1,(+) Positive
227868,SUGT1,MN,ENSG00000260083,0.525194728663,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,MIR4519,(+) Positive
227928,SUGT1,MN,ENSG00000260539,0.502011658271,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,RP11-252A24.7,(+) Positive
227965,SUGT1,MN,ENSG00000260824,0.570705670939,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,CTD-2235H24.2,(+) Positive
228000,SUGT1,MN,ENSG00000261088,0.564399695464,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,RP11-61A14.3,(+) Positive
228011,SUGT1,MN,ENSG00000261135,0.517205357977,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,RP4-798A10.7,(+) Positive
228066,SUGT1,MN,ENSG00000261633,0.525248579962,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,RP11-405F3.5,(+) Positive
228164,SUGT1,MN,ENSG00000263136,0.555172402069,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,PAGR1,(+) Positive
228223,SUGT1,MN,ENSG00000264235,-0.502010057407,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,RP13-270P17.1,(-) Negative
228224,SUGT1,MN,ENSG00000264247,0.569773636495,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,LINC00909,(+) Positive
228227,SUGT1,MN,ENSG00000264299,0.570316160539,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,RP11-680F20.12,(+) Positive
228252,SUGT1,MN,ENSG00000264853,0.606987754539,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,RP11-16C1.2,(+) Positive
228253,SUGT1,MN,ENSG00000264895,0.530442699399,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,RP11-421E14.2,(+) Positive
228258,SUGT1,MN,ENSG00000265055,0.574037707056,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,AC145343.2,(+) Positive
228272,SUGT1,MN,ENSG00000265287,0.509839487612,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,RP11-192H23.6,(+) Positive
228309,SUGT1,MN,ENSG00000266111,0.581939316077,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,RP11-296K13.4,(+) Positive
228413,SUGT1,MN,ENSG00000267265,0.59133583103,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,CTC-550B14.7,(+) Positive
228441,SUGT1,MN,ENSG00000267448,0.547800162938,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,AC010649.1,(+) Positive
228463,SUGT1,MN,ENSG00000267550,0.535572478117,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,CTC-482H14.5,(+) Positive
228470,SUGT1,MN,ENSG00000267586,0.628653232996,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,LINC00907,(+) Positive
228500,SUGT1,MN,ENSG00000267740,-0.503907924661,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,AC024592.12,(-) Negative
228577,SUGT1,MN,ENSG00000268375,0.550345038242,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,CTD-2568A17.8,(+) Positive
228635,SUGT1,MN,ENSG00000269131,0.535430573359,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,AC004447.2,(+) Positive
228675,SUGT1,MN,ENSG00000269553,0.54312335602,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,U62631.5,(+) Positive
228754,SUGT1,MN,ENSG00000270090,0.530134989876,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,RP11-529E10.7,(+) Positive
228759,SUGT1,MN,ENSG00000270143,0.51109817711,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,AC004257.3,(+) Positive
228870,SUGT1,MN,ENSG00000272316,0.568893972192,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,XXbac-BPGBPG55C20.2,(+) Positive
228922,SUGT1,MN,ENSG00000272742,0.602296438569,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,CTB-43P18.1,(+) Positive
228926,SUGT1,MN,ENSG00000272769,0.54458975686,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,RP11-725P16.2,(+) Positive
228930,SUGT1,MN,ENSG00000272807,0.504206435231,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,RP11-260M2.1,(+) Positive
228941,SUGT1,MN,ENSG00000272916,0.550963327794,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,RP11-574K11.31,(+) Positive
228954,SUGT1,MN,ENSG00000272994,0.624887797767,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,RP11-332H14.2,(+) Positive
229002,SUGT1,MN,ENSG00000273437,0.527191211415,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,RP11-434H6.7,(+) Positive
