,features_of_interest_in_go_term,features_of_interest_in_go_term_gene_symbols,go_domain,go_name,n_background_in_go_term,n_features_of_interest_in_go_term,n_features_total_in_go_term,negative_log_p_value,bonferonni_corrected_negative_log_p_value
GO:0010977,"ENSG00000007168,ENSG00000114956,ENSG00000196591","PAFAH1B1,DGUOK,HDAC2",biological_process,negative regulation of neuron projection development,5,3,26,5.61155555076,-0.277322407577
GO:0006520,"ENSG00000070669,ENSG00000128272,ENSG00000151552","ASNS,ATF4,QDPR",biological_process,cellular amino acid metabolic process,5,3,58,5.61155555076,-0.277322407577
GO:0010243,"ENSG00000129596,ENSG00000112972,ENSG00000100823","CDO1,HMGCS1,APEX1",biological_process,response to organic nitrogen,5,3,34,5.61155555076,-0.277322407577
GO:0006749,"ENSG00000170899,ENSG00000134202,ENSG00000198431","GSTA4,GSTM3,TXNRD1",biological_process,glutathione metabolic process,5,3,38,5.61155555076,-0.277322407577
GO:0016485,"ENSG00000164305,ENSG00000078304,ENSG00000032742","CASP3,PPP2R5C,IFT88",biological_process,protein processing,5,3,42,5.61155555076,-0.277322407577
GO:0050790,"ENSG00000115685,ENSG00000047249,ENSG00000168385","PPP1R7,ATP6V1H,SEPT2",biological_process,regulation of catalytic activity,5,3,23,5.61155555076,-0.277322407577
GO:0045739,"ENSG00000100823,ENSG00000105393,ENSG00000158019","APEX1,BABAM1,BRE",biological_process,positive regulation of DNA repair,5,3,24,5.61155555076,-0.277322407577
GO:0033138,"ENSG00000146247,ENSG00000149269,ENSG00000082701","PHIP,PAK1,GSK3B",biological_process,positive regulation of peptidyl-serine phosphorylation,5,3,58,5.61155555076,-0.277322407577
GO:0045471,"ENSG00000129596,ENSG00000070501,ENSG00000113161","CDO1,POLB,HMGCR",biological_process,response to ethanol,5,3,81,5.61155555076,-0.277322407577
GO:0071377,"ENSG00000186469,ENSG00000087460,ENSG00000108946","GNG2,GNAS,PRKAR1A",biological_process,cellular response to glucagon stimulus,5,3,37,5.61155555076,-0.277322407577
GO:0043547,"ENSG00000116741,ENSG00000154096,ENSG00000138698","RGS2,THY1,RAP1GDS1",biological_process,positive regulation of GTPase activity,5,3,61,5.61155555076,-0.277322407577
GO:0009611,"ENSG00000164305,ENSG00000164885,ENSG00000151914","CASP3,CDK5,DST",biological_process,response to wounding,5,3,73,5.61155555076,-0.277322407577
GO:0006337,"ENSG00000073584,ENSG00000099956,ENSG00000139613","SMARCE1,SMARCB1,SMARCC2",biological_process,nucleosome disassembly,5,3,17,5.61155555076,-0.277322407577
GO:0032008,"ENSG00000116586,ENSG00000134248,ENSG00000109270","LAMTOR2,LAMTOR5,LAMTOR3",biological_process,positive regulation of TOR signaling cascade,5,3,17,5.61155555076,-0.277322407577
GO:0007026,"ENSG00000134982,ENSG00000074054,ENSG00000163539","APC,CLASP1,CLASP2",biological_process,negative regulation of microtubule depolymerization,5,3,17,5.61155555076,-0.277322407577
GO:0007519,"ENSG00000092841,ENSG00000164885,ENSG00000196465","MYL6,CDK5,MYL6B",biological_process,skeletal muscle tissue development,5,3,55,5.61155555076,-0.277322407577
GO:0007051,"ENSG00000148335,ENSG00000175216,ENSG00000123975","NTMT1,CKAP5,CKS2",biological_process,spindle organization,5,3,18,5.61155555076,-0.277322407577
GO:0007601,"ENSG00000156973,ENSG00000099204,ENSG00000205981","PDE6D,ABLIM1,DNAJC19",biological_process,visual perception,5,3,194,5.61155555076,-0.277322407577
GO:0051402,"ENSG00000164305,ENSG00000164885,ENSG00000176171","CASP3,CDK5,BNIP3",biological_process,neuron apoptotic process,5,3,29,5.61155555076,-0.277322407577
GO:0043039,"ENSG00000136628,ENSG00000266967,ENSG00000108825","EPRS,AARSD1,PTGES3L-AARSD1",biological_process,tRNA aminoacylation,5,3,14,5.61155555076,-0.277322407577
GO:0008089,"ENSG00000177879,ENSG00000070718,ENSG00000185009","AP3S1,AP3M2,AP3M1",biological_process,anterograde axon cargo transport,5,3,22,5.61155555076,-0.277322407577
GO:0043407,"ENSG00000116741,ENSG00000082701,ENSG00000113161","RGS2,GSK3B,HMGCR",biological_process,negative regulation of MAP kinase activity,5,3,35,5.61155555076,-0.277322407577
GO:0001932,"ENSG00000146247,ENSG00000151422,ENSG00000108946","PHIP,FER,PRKAR1A",biological_process,regulation of protein phosphorylation,5,3,39,5.61155555076,-0.277322407577
GO:0007229,"ENSG00000166333,ENSG00000151914,ENSG00000119185","ILK,DST,ITGB1BP1",biological_process,integrin-mediated signaling pathway,5,3,76,5.61155555076,-0.277322407577
GO:0043525,"ENSG00000164305,ENSG00000164885,ENSG00000128272","CASP3,CDK5,ATF4",biological_process,positive regulation of neuron apoptotic process,5,3,49,5.61155555076,-0.277322407577
GO:0008344,"ENSG00000007168,ENSG00000204120,ENSG00000116957","PAFAH1B1,GIGYF2,TBCE",biological_process,adult locomotory behavior,5,3,47,5.61155555076,-0.277322407577
GO:0051897,"ENSG00000166333,ENSG00000147649,ENSG00000108561","ILK,MTDH,C1QBP",biological_process,positive regulation of protein kinase B signaling cascade,5,3,75,5.61155555076,-0.277322407577
GO:0006936,"ENSG00000092841,ENSG00000143549,ENSG00000196465","MYL6,TPM3,MYL6B",biological_process,muscle contraction,5,3,108,5.61155555076,-0.277322407577
GO:0006283,"ENSG00000047315,ENSG00000134480,ENSG00000187735,ENSG00000168002,ENSG00000205581,ENSG00000187555,ENSG00000117748","POLR2B,CCNH,TCEA1,POLR2G,HMGN1,USP7,RPA2",biological_process,transcription-coupled nucleotide-excision repair,17,7,56,5.51691806272,-0.371959895614
GO:0006644,"ENSG00000117461,ENSG00000133027,ENSG00000087053,ENSG00000084754,ENSG00000180957,ENSG00000204310","PIK3R3,PEMT,MTMR2,HADHA,PITPNB,AGPAT1",biological_process,phospholipid metabolic process,14,6,260,5.36148094426,-0.527397014077
GO:0007219,"ENSG00000100354,ENSG00000141027,ENSG00000168214,ENSG00000138442,ENSG00000171720,ENSG00000090905","TNRC6B,NCOR1,RBPJ,WDR12,HDAC3,TNRC6A",biological_process,Notch signaling pathway,14,6,124,5.36148094426,-0.527397014077
GO:0000236,"ENSG00000074054,ENSG00000007168,ENSG00000175216,ENSG00000182628,ENSG00000117697,ENSG00000163539","CLASP1,PAFAH1B1,CKAP5,SKA2,NSL1,CLASP2",biological_process,mitotic prometaphase,14,6,88,5.36148094426,-0.527397014077
GO:0000289,"ENSG00000076242,ENSG00000111596,ENSG00000156976,ENSG00000151247","MLH1,CNOT2,EIF4A2,EIF4E",biological_process,nuclear-transcribed mRNA poly(A) tail shortening,8,4,32,5.27551566449,-0.613362293844
GO:0016049,"ENSG00000055044,ENSG00000116586,ENSG00000088930,ENSG00000147548","NOP58,LAMTOR2,XRN2,WHSC1L1",biological_process,cell growth,8,4,54,5.27551566449,-0.613362293844
GO:0043154,"ENSG00000089289,ENSG00000134248,ENSG00000126432,ENSG00000170242","IGBP1,LAMTOR5,PRDX5,USP47",biological_process,negative regulation of cysteine-type endopeptidase activity involved in apoptotic process,8,4,67,5.27551566449,-0.613362293844
GO:0070936,"ENSG00000078140,ENSG00000182670,ENSG00000077152,ENSG00000077721","UBE2K,TTC3,UBE2T,UBE2A",biological_process,protein K48-linked ubiquitination,8,4,43,5.27551566449,-0.613362293844
GO:0008033,"ENSG00000072506,ENSG00000089195,ENSG00000198431,ENSG00000065427,ENSG00000167272","HSD17B10,TRMT6,TXNRD1,KARS,POP5",biological_process,tRNA processing,11,5,72,5.26088317394,-0.627994784396
GO:0007568,"ENSG00000198408,ENSG00000100823,ENSG00000102265,ENSG00000118705,ENSG00000113161","MGEA5,APEX1,TIMP1,RPN2,HMGCR",biological_process,aging,11,5,101,5.26088317394,-0.627994784396
GO:0045087,"ENSG00000241258,ENSG00000052723,ENSG00000197111,ENSG00000145782,ENSG00000115966,ENSG00000165416,ENSG00000108561,ENSG00000106052,ENSG00000136560","CRCP,SIKE1,PCBP2,ATG12,ATF2,SUGT1,C1QBP,TAX1BP1,TANK",biological_process,innate immune response,25,9,382,5.18411182125,-0.704766137081
GO:0030036,"ENSG00000158427,ENSG00000133026,ENSG00000007168,ENSG00000138071,ENSG00000133703,ENSG00000157827,ENSG00000204138,ENSG00000066427,ENSG00000131236","TMSB15B,MYH10,PAFAH1B1,ACTR2,KRAS,FMNL2,PHACTR4,ATXN3,CAP1",biological_process,actin cytoskeleton organization,25,9,164,5.18411182125,-0.704766137081
GO:0050434,"ENSG00000196235,ENSG00000103363,ENSG00000047315,ENSG00000134480,ENSG00000187735,ENSG00000168002,ENSG00000048649,ENSG00000154582","SUPT5H,TCEB2,POLR2B,CCNH,TCEA1,POLR2G,RSF1,TCEB1",biological_process,positive regulation of viral transcription,22,8,56,4.94081696787,-0.948060990465
GO:0006606,"ENSG00000204764,ENSG00000205339,ENSG00000146247,ENSG00000129197,ENSG00000102753,ENSG00000149196","RANBP17,IPO7,PHIP,RPAIN,KPNA3,C11orf73",biological_process,protein import into nucleus,15,6,48,4.89055438497,-0.998323573363
GO:0043928,"ENSG00000171311,ENSG00000110367,ENSG00000123737,ENSG00000175324,ENSG00000204392","EXOSC1,DDX6,EXOSC9,LSM1,LSM2",biological_process,exonucleolytic nuclear-transcribed mRNA catabolic process involved in deadenylation-dependent decay,12,5,32,4.72236677125,-1.16651118708
GO:0042127,"ENSG00000163938,ENSG00000130816,ENSG00000100320,ENSG00000185630,ENSG00000204463","GNL3,DNMT1,RBFOX2,PBX1,BAG6",biological_process,regulation of cell proliferation,12,5,155,4.72236677125,-1.16651118708
GO:0016197,"ENSG00000115561,ENSG00000039319,ENSG00000074319,ENSG00000136051,ENSG00000136738","CHMP3,ZFYVE16,TSG101,KIAA1033,STAM",biological_process,endosomal transport,12,5,60,4.72236677125,-1.16651118708
GO:0051726,"ENSG00000204138,ENSG00000134982,ENSG00000166946,ENSG00000144744,ENSG00000134480","PHACTR4,APC,CCNDBP1,UBA3,CCNH",biological_process,regulation of cell cycle,12,5,101,4.72236677125,-1.16651118708
GO:0006289,"ENSG00000151092,ENSG00000047315,ENSG00000134480,ENSG00000187735,ENSG00000168002,ENSG00000117748,ENSG00000066427","NGLY1,POLR2B,CCNH,TCEA1,POLR2G,RPA2,ATXN3",biological_process,nucleotide-excision repair,19,7,84,4.70238800695,-1.18648995138
GO:0006629,"ENSG00000214078,ENSG00000133027,ENSG00000072506,ENSG00000085719,ENSG00000180957,ENSG00000112972,ENSG00000172531","CPNE1,PEMT,HSD17B10,CPNE3,PITPNB,HMGCS1,PPP1CA",biological_process,lipid metabolic process,19,7,228,4.70238800695,-1.18648995138
GO:0016575,"ENSG00000171720,ENSG00000248643,ENSG00000196591","HDAC3,RBM14-RBM4,HDAC2",biological_process,histone deacetylation,6,3,25,4.6584975927,-1.23038036564
GO:0042692,"ENSG00000006652,ENSG00000112531,ENSG00000008294","IFRD1,QKI,SPAG9",biological_process,muscle cell differentiation,6,3,38,4.6584975927,-1.23038036564
GO:0042771,"ENSG00000078304,ENSG00000204463,ENSG00000095002","PPP2R5C,BAG6,MSH2",biological_process,intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator,6,3,32,4.6584975927,-1.23038036564
GO:0006513,"ENSG00000086758,ENSG00000077152,ENSG00000104343","HUWE1,UBE2T,UBE2W",biological_process,protein monoubiquitination,6,3,19,4.6584975927,-1.23038036564
GO:0051403,"ENSG00000173933,ENSG00000115966,ENSG00000248643","RBM4,ATF2,RBM14-RBM4",biological_process,stress-activated MAPK cascade,6,3,58,4.6584975927,-1.23038036564
GO:0007017,"ENSG00000007168,ENSG00000175203,ENSG00000137100","PAFAH1B1,DCTN2,DCTN3",biological_process,microtubule-based process,6,3,34,4.6584975927,-1.23038036564
GO:0007243,"ENSG00000119185,ENSG00000071054,ENSG00000012983","ITGB1BP1,MAP4K4,MAP4K5",biological_process,intracellular protein kinase cascade,6,3,100,4.6584975927,-1.23038036564
GO:0001824,"ENSG00000092140,ENSG00000132780,ENSG00000099956","G2E3,NASP,SMARCB1",biological_process,blastocyst development,6,3,30,4.6584975927,-1.23038036564
GO:0006401,"ENSG00000090621,ENSG00000088930,ENSG00000138668","PABPC4,XRN2,HNRNPD",biological_process,RNA catabolic process,6,3,19,4.6584975927,-1.23038036564
GO:0051149,"ENSG00000173933,ENSG00000248643,ENSG00000008294","RBM4,RBM14-RBM4,SPAG9",biological_process,positive regulation of muscle cell differentiation,6,3,29,4.6584975927,-1.23038036564
GO:0000045,"ENSG00000144848,ENSG00000168397,ENSG00000145782","ATG3,ATG4B,ATG12",biological_process,autophagic vacuole assembly,6,3,31,4.6584975927,-1.23038036564
GO:0050900,"ENSG00000154639,ENSG00000133703,ENSG00000196262","CXADR,KRAS,PPIA",biological_process,leukocyte migration,6,3,124,4.6584975927,-1.23038036564
GO:0006119,"ENSG00000165629,ENSG00000004455,ENSG00000095002","ATP5C1,AK2,MSH2",biological_process,oxidative phosphorylation,6,3,14,4.6584975927,-1.23038036564
GO:0048812,"ENSG00000166333,ENSG00000164885,ENSG00000149269","ILK,CDK5,PAK1",biological_process,neuron projection morphogenesis,6,3,39,4.6584975927,-1.23038036564
GO:0043967,"ENSG00000112983,ENSG00000183207,ENSG00000071243","BRD8,RUVBL2,ING3",biological_process,histone H4 acetylation,6,3,22,4.6584975927,-1.23038036564
GO:0010388,"ENSG00000198612,ENSG00000138663,ENSG00000141030","COPS8,COPS4,COPS3",biological_process,cullin deneddylation,6,3,9,4.6584975927,-1.23038036564
GO:0010212,"ENSG00000105393,ENSG00000158019,ENSG00000148153","BABAM1,BRE,INIP",biological_process,response to ionizing radiation,6,3,46,4.6584975927,-1.23038036564
GO:0006890,"ENSG00000095139,ENSG00000184432,ENSG00000092108,ENSG00000105669","ARCN1,COPB2,SCFD1,COPE",biological_process,"retrograde vesicle-mediated transport, Golgi to ER",9,4,29,4.61532337114,-1.27355458719
GO:0032981,"ENSG00000106603,ENSG00000101247,ENSG00000155463,ENSG00000115286","COA1,NDUFAF5,OXA1L,NDUFS7",biological_process,mitochondrial respiratory chain complex I assembly,9,4,17,4.61532337114,-1.27355458719
GO:0006955,"ENSG00000055163,ENSG00000180228,ENSG00000123737,ENSG00000108561","CYFIP2,PRKRA,EXOSC9,C1QBP",biological_process,immune response,9,4,561,4.61532337114,-1.27355458719
GO:0015758,"ENSG00000141349,ENSG00000166263,ENSG00000136243,ENSG00000094914","G6PC3,STXBP4,NUPL2,AAAS",biological_process,glucose transport,9,4,63,4.61532337114,-1.27355458719
GO:0030335,"ENSG00000166333,ENSG00000134982,ENSG00000151422,ENSG00000008294","ILK,APC,FER,SPAG9",biological_process,positive regulation of cell migration,9,4,120,4.61532337114,-1.27355458719
GO:0051056,"ENSG00000128656,ENSG00000155366,ENSG00000138757,ENSG00000126858","CHN1,RHOC,G3BP2,RHOT1",biological_process,regulation of small GTPase mediated signal transduction,9,4,180,4.61532337114,-1.27355458719
GO:0016070,"ENSG00000131467,ENSG00000138303,ENSG00000088930,ENSG00000123737,ENSG00000110801,ENSG00000108294,ENSG00000075151,ENSG00000171311,ENSG00000110367,ENSG00000111596,ENSG00000136261,ENSG00000182004,ENSG00000166913,ENSG00000122026,ENSG00000092010,ENSG00000112306,ENSG00000138668,ENSG00000100320,ENSG00000100664,ENSG00000164924,ENSG00000185627,ENSG00000145425,ENSG00000173692,ENSG00000175324,ENSG00000205937,ENSG00000156976,ENSG00000170889,ENSG00000089157,ENSG00000125835,ENSG00000143106,ENSG00000204392,ENSG00000151247,ENSG00000142252,ENSG00000125351,ENSG00000169062,ENSG00000159352,ENSG00000167272","PSME3,ASCC1,XRN2,EXOSC9,PSMD9,PSMB3,EIF4G3,EXOSC1,DDX6,CNOT2,BZW2,SNRPE,YWHAB,RPL21,PSME1,RPS12,HNRNPD,RBFOX2,EIF5,YWHAZ,PSMD13,RPS3A,PSMD1,LSM1,RNPS1,EIF4A2,RPS9,RPLP0,SNRPB,PSMA5,LSM2,EIF4E,GEMIN7,UPF3B,UPF3A,PSMD4,POP5",biological_process,RNA metabolic process,154,37,324,4.59652146871,-1.29235648962
GO:0006508,"ENSG00000166562,ENSG00000078618,ENSG00000144744,ENSG00000113851,ENSG00000124356,ENSG00000255439,ENSG00000148950,ENSG00000102910,ENSG00000164305,ENSG00000108039,ENSG00000168397,ENSG00000163904","SEC11C,NRD1,UBA3,CRBN,STAMBP,RP11-196G11.1,IMMP1L,LONP2,CASP3,XPNPEP1,ATG4B,SENP2",biological_process,proteolysis,39,12,537,4.59147257758,-1.29740538075
GO:0000087,"ENSG00000074054,ENSG00000007168,ENSG00000175216,ENSG00000182628,ENSG00000117697,ENSG00000163539","CLASP1,PAFAH1B1,CKAP5,SKA2,NSL1,CLASP2",biological_process,M phase of mitotic cell cycle,16,6,98,4.47228944735,-1.41658851099
GO:0043123,"ENSG00000155366,ENSG00000144136,ENSG00000204977,ENSG00000186908,ENSG00000117262,ENSG00000147649","RHOC,SLC20A1,TRIM13,ZDHHC17,GPR89A,MTDH",biological_process,positive regulation of I-kappaB kinase/NF-kappaB cascade,16,6,161,4.47228944735,-1.41658851099
GO:0044267,"ENSG00000166562,ENSG00000120697,ENSG00000138674,ENSG00000178982,ENSG00000107581,ENSG00000173171,ENSG00000123349,ENSG00000152700,ENSG00000100564,ENSG00000153037,ENSG00000205981,ENSG00000122026,ENSG00000150779,ENSG00000100883,ENSG00000116957,ENSG00000100664,ENSG00000173674,ENSG00000204120,ENSG00000151665,ENSG00000167397,ENSG00000214736,ENSG00000156976,ENSG00000185808,ENSG00000070785,ENSG00000100417,ENSG00000095059,ENSG00000170889,ENSG00000089157,ENSG00000128654,ENSG00000124783,ENSG00000145425,ENSG00000100575,ENSG00000112306,ENSG00000180398,ENSG00000151247,ENSG00000118705,ENSG00000101901","SEC11C,ALG5,SEC31A,EIF3K,EIF3A,MTX1,PFDN5,SAR1B,PIGH,SRP19,DNAJC19,RPL21,TIMM8B,SRP54,TBCE,EIF5,EIF1AX,GIGYF2,PIGF,VKORC1,TOMM6,EIF4A2,PIGP,EIF2B3,PMM1,DHPS,RPS9,RPLP0,MTX2,SSR1,RPS3A,TIMM9,RPS12,MCFD2,EIF4E,RPN2,ALG13",biological_process,cellular protein metabolic process,156,37,438,4.38562677521,-1.50325118312
GO:0000075,"ENSG00000131467,ENSG00000143106,ENSG00000185627,ENSG00000176386,ENSG00000173692,ENSG00000094880,ENSG00000110801,ENSG00000108294,ENSG00000135336,ENSG00000092010,ENSG00000159352,ENSG00000141552,ENSG00000097046,ENSG00000117748","PSME3,PSMA5,PSMD13,CDC26,PSMD1,CDC23,PSMD9,PSMB3,ORC3,PSME1,PSMD4,ANAPC11,CDC7,RPA2",biological_process,cell cycle checkpoint,49,14,147,4.27371302789,-1.61516493044
GO:0007059,"ENSG00000077097,ENSG00000182628,ENSG00000148335,ENSG00000166797,ENSG00000117697","TOP2B,SKA2,NTMT1,FAM96A,NSL1",biological_process,chromosome segregation,13,5,71,4.25726298667,-1.63161497167
GO:0006370,"ENSG00000196235,ENSG00000047315,ENSG00000134480,ENSG00000168002,ENSG00000169612,ENSG00000101654","SUPT5H,POLR2B,CCNH,POLR2G,FAM103A1,RNMT",biological_process,7-methylguanosine mRNA capping,17,6,37,4.09816071453,-1.7907172438
GO:0010033,"ENSG00000196235,ENSG00000149269,ENSG00000102265,ENSG00000073050","SUPT5H,PAK1,TIMP1,XRCC1",biological_process,response to organic substance,10,4,79,4.07206687578,-1.81681108256
GO:0042059,"ENSG00000141367,ENSG00000122705,ENSG00000136738,ENSG00000042753","CLTC,CLTA,STAM,AP2S1",biological_process,negative regulation of epidermal growth factor receptor signaling pathway,10,4,35,4.07206687578,-1.81681108256
GO:0009408,"ENSG00000065911,ENSG00000069345,ENSG00000070785","MTHFD2,DNAJA2,EIF2B3",biological_process,response to heat,7,3,54,3.95569238003,-1.93318557831
GO:0032480,"ENSG00000106052,ENSG00000197111,ENSG00000145782","TAX1BP1,PCBP2,ATG12",biological_process,negative regulation of type I interferon production,7,3,34,3.95569238003,-1.93318557831
GO:0008645,"ENSG00000141349,ENSG00000136243,ENSG00000094914","G6PC3,NUPL2,AAAS",biological_process,hexose transport,7,3,44,3.95569238003,-1.93318557831
GO:0006897,"ENSG00000077254,ENSG00000122705,ENSG00000047249","USP33,CLTA,ATP6V1H",biological_process,endocytosis,7,3,125,3.95569238003,-1.93318557831
GO:0050999,"ENSG00000142546,ENSG00000120992,ENSG00000121989","NOSIP,LYPLA1,ACVR2A",biological_process,regulation of nitric-oxide synthase activity,7,3,21,3.95569238003,-1.93318557831
GO:0034329,"ENSG00000166333,ENSG00000148484,ENSG00000062716","ILK,RSU1,VMP1",biological_process,cell junction assembly,7,3,80,3.95569238003,-1.93318557831
GO:0034613,"ENSG00000116586,ENSG00000135541,ENSG00000109270","LAMTOR2,AHI1,LAMTOR3",biological_process,cellular protein localization,7,3,50,3.95569238003,-1.93318557831
GO:0006891,"ENSG00000184432,ENSG00000105669,ENSG00000108587","COPB2,COPE,GOSR1",biological_process,intra-Golgi vesicle-mediated transport,7,3,17,3.95569238003,-1.93318557831
GO:0006309,"ENSG00000164305,ENSG00000176171,ENSG00000160049","CASP3,BNIP3,DFFA",biological_process,apoptotic DNA fragmentation,7,3,25,3.95569238003,-1.93318557831
GO:0030307,"ENSG00000123737,ENSG00000198000,ENSG00000170242","EXOSC9,NOL8,USP47",biological_process,positive regulation of cell growth,7,3,71,3.95569238003,-1.93318557831
GO:0005975,"ENSG00000141349,ENSG00000108528,ENSG00000172331,ENSG00000164414,ENSG00000067829,ENSG00000094914,ENSG00000101901,ENSG00000102893,ENSG00000067225,ENSG00000136243,ENSG00000152556","G6PC3,SLC25A11,BPGM,SLC35A1,IDH3G,AAAS,ALG13,PHKB,PKM,NUPL2,PFKM",biological_process,carbohydrate metabolic process,38,11,415,3.87987632264,-2.00900163569
GO:0007186,"ENSG00000186469,ENSG00000087460,ENSG00000213465,ENSG00000152700,ENSG00000162604","GNG2,GNAS,ARL2,SAR1B,TM2D1",biological_process,G-protein coupled receptor signaling pathway,14,5,1079,3.85086664788,-2.03801131045
GO:0042981,"ENSG00000131467,ENSG00000143106,ENSG00000185627,ENSG00000114446,ENSG00000134982,ENSG00000173692,ENSG00000164885,ENSG00000110801,ENSG00000108294,ENSG00000164305,ENSG00000092010,ENSG00000159352,ENSG00000086666,ENSG00000157500,ENSG00000159593","PSME3,PSMA5,PSMD13,IFT57,APC,PSMD1,CDK5,PSMD9,PSMB3,CASP3,PSME1,PSMD4,ZFAND6,APPL1,NAE1",biological_process,regulation of apoptotic process,56,15,254,3.81399547795,-2.07488248039
GO:0006950,"ENSG00000012983,ENSG00000108848,ENSG00000081870,ENSG00000082701,ENSG00000180228,ENSG00000100532,ENSG00000071054","MAP4K5,LUC7L3,HSPB11,GSK3B,PRKRA,CGRRF1,MAP4K4",biological_process,response to stress,22,7,165,3.73583849725,-2.15303946109
GO:0000209,"ENSG00000092140,ENSG00000131467,ENSG00000143106,ENSG00000185627,ENSG00000173692,ENSG00000110801,ENSG00000157450,ENSG00000108294,ENSG00000104517,ENSG00000092010,ENSG00000086758,ENSG00000159352,ENSG00000198919,ENSG00000077721","G2E3,PSME3,PSMA5,PSMD13,PSMD1,PSMD9,RNF111,PSMB3,UBR5,PSME1,HUWE1,PSMD4,DZIP3,UBE2A",biological_process,protein polyubiquitination,52,14,132,3.72853197864,-2.16034597969
GO:0050821,"ENSG00000214941,ENSG00000159256,ENSG00000198625,ENSG00000204463","ZSWIM7,MORC3,MDM4,BAG6",biological_process,protein stabilization,11,4,79,3.61494881871,-2.27392913963
GO:0030308,"ENSG00000067445,ENSG00000068745,ENSG00000172113,ENSG00000101079","TRO,IP6K2,NME6,NDRG3",biological_process,negative regulation of cell growth,11,4,130,3.61494881871,-2.27392913963
GO:0014070,"ENSG00000075239,ENSG00000112972,ENSG00000255526,ENSG00000102910","ACAT1,HMGCS1,NEDD8-MDP1,LONP2",biological_process,response to organic cyclic compound,11,4,109,3.61494881871,-2.27392913963
GO:0006096,"ENSG00000172331,ENSG00000067225,ENSG00000152556,ENSG00000131828","BPGM,PKM,PFKM,PDHA1",biological_process,glycolysis,11,4,50,3.61494881871,-2.27392913963
GO:0008219,"ENSG00000204120,ENSG00000176171,ENSG00000204843,ENSG00000100225,ENSG00000070501,ENSG00000066427,ENSG00000069329","GIGYF2,BNIP3,DCTN1,FBXO7,POLB,ATXN3,VPS35",biological_process,cell death,23,7,160,3.46591712702,-2.42296083131
GO:0000724,"ENSG00000067369,ENSG00000117748,ENSG00000214941","TP53BP1,RPA2,ZSWIM7",biological_process,double-strand break repair via homologous recombination,8,3,57,3.40594369108,-2.48293426725
GO:0000723,"ENSG00000253729,ENSG00000117748,ENSG00000147601","PRKDC,RPA2,TERF1",biological_process,telomere maintenance,8,3,66,3.40594369108,-2.48293426725
GO:0030521,"ENSG00000033800,ENSG00000138293,ENSG00000054118","PIAS1,NCOA4,THRAP3",biological_process,androgen receptor signaling pathway,8,3,49,3.40594369108,-2.48293426725
GO:0015949,"ENSG00000004455,ENSG00000143774,ENSG00000198431","AK2,GUK1,TXNRD1",biological_process,nucleobase-containing small molecule interconversion,8,3,19,3.40594369108,-2.48293426725
GO:0030512,"ENSG00000172531,ENSG00000090863,ENSG00000116750","PPP1CA,GLG1,UCHL5",biological_process,negative regulation of transforming growth factor beta receptor signaling pathway,8,3,64,3.40594369108,-2.48293426725
GO:0006090,"ENSG00000060762,ENSG00000143158,ENSG00000131828","MPC1,MPC2,PDHA1",biological_process,pyruvate metabolic process,8,3,27,3.40594369108,-2.48293426725
GO:0050796,"ENSG00000166562,ENSG00000087460,ENSG00000108946","SEC11C,GNAS,PRKAR1A",biological_process,regulation of insulin secretion,8,3,88,3.40594369108,-2.48293426725
GO:0048205,"ENSG00000095139,ENSG00000184432,ENSG00000105669","ARCN1,COPB2,COPE",biological_process,COPI coating of Golgi vesicle,8,3,14,3.40594369108,-2.48293426725
GO:0006457,"ENSG00000084072,ENSG00000168259,ENSG00000205981,ENSG00000104129,ENSG00000196262,ENSG00000240344,ENSG00000123349,ENSG00000138398,ENSG00000069345,ENSG00000153015,ENSG00000114857,ENSG00000116957,ENSG00000183207,ENSG00000126756","PPIE,DNAJC7,DNAJC19,DNAJC17,PPIA,PPIL3,PFDN5,PPIG,DNAJA2,CWC27,NKTR,TBCE,RUVBL2,UXT",biological_process,protein folding,54,14,210,3.4024023245,-2.48647563383
GO:0000082,"ENSG00000131467,ENSG00000143106,ENSG00000185627,ENSG00000134480,ENSG00000173692,ENSG00000151247,ENSG00000110801,ENSG00000108294,ENSG00000135336,ENSG00000092010,ENSG00000159352,ENSG00000117748,ENSG00000097046","PSME3,PSMA5,PSMD13,CCNH,PSMD1,EIF4E,PSMD9,PSMB3,ORC3,PSME1,PSMD4,RPA2,CDC7",biological_process,G1/S transition of mitotic cell cycle,50,13,169,3.30959045947,-2.57928749886
GO:0006099,"ENSG00000067829,ENSG00000101365,ENSG00000136143,ENSG00000131828","IDH3G,IDH3B,SUCLA2,PDHA1",biological_process,tricarboxylic acid cycle,12,4,33,3.22407101729,-2.66480694104
GO:0002576,"ENSG00000128595,ENSG00000196262,ENSG00000131236,ENSG00000102265","CALU,PPIA,CAP1,TIMP1",biological_process,platelet degranulation,12,4,82,3.22407101729,-2.66480694104
GO:0071456,"ENSG00000103363,ENSG00000154582,ENSG00000176171,ENSG00000198625","TCEB2,TCEB1,BNIP3,MDM4",biological_process,cellular response to hypoxia,12,4,78,3.22407101729,-2.66480694104
GO:0006112,"ENSG00000186469,ENSG00000166562,ENSG00000204310,ENSG00000108946,ENSG00000087460","GNG2,SEC11C,AGPAT1,PRKAR1A,GNAS",biological_process,energy reserve metabolic process,16,5,116,3.17424382807,-2.71463413026
